account_id,customer_id,account_type,account_open_date,account_status,balance,branch_id
A0000432,C002025,Salary,2021-09-03,Dormant,363106.62,B0045
A0000433,C004850,Savings,2026-02-02,Closed,55319.41,B0017
A0000434,C009174,Salary,2022-04-10,Dormant,406857.82,B0119
A0000435,C006813,Current,2022-03-27,Active,298662.84,B0040
A0000436,C000482,Current,2025-09-21,Closed,482657.16,B0187
A0000437,C000861,Salary,2024-04-25,Active,132964.27,B0178
A0000438,C003179,Current,2022-11-13,Closed,63921.16,B0140
A0000439,C001453,Savings,2022-08-19,Closed,76289.36,B0110
A0000440,C009383,Salary,2025-11-25,Dormant,446061.43,B0177
A0000441,C008114,Salary,2024-05-22,Dormant,322557.22,B0184
A0000442,C002760,Salary,2025-06-22,Active,470488.59,B0057
A0000443,C001236,Salary,2026-05-18,Active,217382.66,B0010
A0000444,C002479,Salary,2026-07-01,Closed,162384.28,B0169
A0000445,C005708,Salary,2024-11-02,Active,250491.11,B0059
A0000446,C007959,Current,2022-01-12,Active,310409.75,B0077
A0000447,C004522,Current,2023-03-05,Closed,91791.96,B0113
A0000448,C000938,Current,2023-07-13,Active,204950.67,B0125
A0000449,C007171,Savings,2023-05-22,Active,15441.26,B0044
A0000450,C008870,Current,2026-04-16,Active,457834.91,B0135
A0000451,C006910,Savings,2025-10-23,Dormant,282401.26,B0187
A0000452,C009828,Savings,2025-05-31,Closed,229526.12,B0026
A0000453,C001182,Current,2025-07-06,Active,258323.94,B0009
A0000454,C007849,Savings,2024-09-18,Active,496027.94,B0107
A0000455,C009146,Current,2024-07-04,Active,452415.4,B0176
A0000456,C005145,Current,2025-06-09,Closed,485179.2,B0087
A0000457,C005477,Current,2025-09-29,Dormant,104291.95,B0148
A0000458,C007693,Savings,2026-06-14,Active,37043.07,B0137
A0000459,C004047,Salary,2024-04-03,Dormant,97934.22,B0115
A0000460,C009528,Salary,2023-11-26,Active,211073.24,B0197
A0000461,C001583,Current,2024-12-06,Active,121119.78,B0039
A0000462,C005577,Salary,2025-10-31,Active,119213.0,B0046
A0000463,C001339,Current,2021-10-20,Active,29734.28,B0148
A0000464,C005505,Savings,2022-09-11,Active,82156.72,B0187
A0000465,C003199,Salary,2023-06-15,Active,29620.77,B0167
A0000466,C008752,Current,2026-07-27,Active,336014.42,B0185
A0000467,C006439,Savings,2026-02-12,Active,222649.44,B0079
A0000468,C003686,Current,2023-01-23,Closed,468020.97,B0104
A0000469,C005823,Current,2024-03-03,Active,368583.13,B0019
A0000470,C002033,Salary,2025-10-26,Active,269224.68,B0192
A0000471,C009242,Current,2024-01-21,Active,136951.83,B0093
A0000472,C005108,Salary,2025-01-09,Active,145881.56,B0188
A0000473,C009649,Salary,2022-03-28,Active,333214.64,B0179
A0000474,C002145,Current,2024-05-17,Active,215248.35,B0154
A0000475,C004916,Savings,2021-12-18,Active,340380.34,B0049
A0000476,C001474,Current,2025-09-16,Active,411629.7,B0005
A0000477,C009996,Savings,2023-05-31,Dormant,101610.53,B0125
A0000478,C000159,Savings,2024-05-26,Active,398602.67,B0127
A0000479,C004400,Salary,2025-11-07,Active,371539.82,B0104
A0000480,C007206,Savings,2022-05-22,Active,433896.15,B0032
A0000481,C005682,Current,2026-05-02,Active,67361.46,B0060
A0000482,C008868,Salary,2025-10-05,Active,368103.79,B0124
A0000483,C003213,Salary,2023-03-19,Active,262589.88,B0167
A0000484,C003671,Salary,2024-07-07,Active,400109.33,B0025
A0000485,C003618,Salary,2024-01-23,Dormant,376742.3,B0084
A0000486,C001559,Savings,2024-07-22,Active,434272.71,B0151
A0000487,C009507,Savings,2021-11-19,Active,10243.48,B0140
A0000488,C008391,Savings,2021-10-12,Closed,242454.31,B0141
A0000489,C005275,Current,2023-09-29,Active,178464.78,B0051
A0000490,C003419,Current,2025-02-14,Closed,132695.57,B0109
A0000491,C009282,Savings,2025-12-04,Active,323033.33,B0008
A0000492,C000532,Salary,2021-11-24,Active,164679.82,B0001
A0000493,C002740,Salary,2023-03-27,Closed,154621.62,B0032
A0000494,C000101,Savings,2023-03-15,Closed,71947.08,B0149
A0000495,C005368,Salary,2025-01-08,Active,152044.43,B0053
A0000496,C001486,Salary,2024-02-04,Active,152022.4,B0069
A0000497,C000333,Current,2022-06-16,Closed,50815.46,B0186
A0000498,C002945,Current,2025-01-10,Dormant,423472.38,B0109
A0000499,C007893,Current,2023-12-30,Active,292631.29,B0059
A0000500,C001755,Current,2023-05-19,Active,341592.63,B0083
A0000501,C000486,Current,2025-05-05,Active,481715.28,B0013
A0000502,C002336,Savings,2022-07-09,Active,369019.24,B0168
A0000503,C001797,Salary,2024-09-04,Active,247300.36,B0064
A0000504,C001064,Current,2024-01-19,Active,154370.91,B0195
A0000505,C002357,Savings,2023-11-04,Active,34655.03,B0120
A0000506,C007727,Salary,2022-01-10,Closed,456417.21,B0196
A0000507,C002294,Savings,2023-11-15,Dormant,368466.25,B0193
A0000508,C008445,Savings,2026-07-22,Active,167795.26,B0024
A0000509,C004713,Savings,2025-11-15,Active,216739.15,B0009
A0000510,C005532,Current,2024-08-24,Active,384687.7,B0057
A0000511,C004338,Savings,2023-08-07,Closed,275203.41,B0113
A0000512,C009323,Current,2026-04-04,Active,259465.03,B0045
A0000513,C006326,Savings,2026-07-09,Active,46208.68,B0129
A0000514,C003349,Savings,2026-06-26,Dormant,484457.8,B0169
A0000515,C001460,Current,2022-04-15,Active,364783.36,B0168
A0000516,C003480,Savings,2022-11-08,Dormant,483762.39,B0148
A0000517,C007666,Salary,2026-05-01,Closed,386641.5,B0112
A0000518,C007074,Savings,2023-04-28,Active,353195.71,B0107
A0000519,C003552,Current,2023-12-24,Active,486863.4,B0014
A0000520,C007338,Current,2022-07-16,Active,27019.34,B0086
A0000521,C008796,Savings,2022-12-03,Dormant,399798.89,B0085
A0000522,C000985,Salary,2023-03-22,Active,223903.82,B0070
A0000523,C001583,Current,2022-12-19,Active,136381.95,B0013
A0000524,C008780,Salary,2022-11-07,Active,349165.87,B0156
A0000525,C004311,Salary,2022-02-18,Dormant,106008.37,B0003
A0000526,C008715,Savings,2022-03-20,Closed,420084.98,B0097
A0000527,C009284,Current,2023-03-29,Closed,153901.71,B0096
A0000528,C006928,Current,2022-04-18,Closed,457680.1,B0182
A0000529,C005540,Current,2025-12-24,Active,201692.8,B0130
A0000530,C008769,Savings,2021-12-01,Closed,224172.05,B0169
A0000531,C000702,Current,2024-07-29,Active,104726.05,B0027
A0000532,C003893,Current,2024-10-13,Active,268944.12,B0007
A0000533,C000163,Salary,2022-03-31,Dormant,116027.41,B0041
A0000534,C001915,Salary,2026-06-07,Active,458988.52,B0016
A0000535,C003657,Current,2023-02-27,Active,402190.59,B0156
A0000536,C006566,Savings,2021-10-23,Dormant,163269.44,B0161
A0000537,C004467,Current,2024-03-30,Active,157762.66,B0046
A0000538,C009992,Savings,2025-10-18,Active,435793.28,B0034
A0000539,C005681,Savings,2026-05-03,Active,46442.99,B0163
A0000540,C008885,Salary,2026-01-15,Active,79784.97,B0161
A0000541,C003998,Savings,2022-04-03,Closed,27969.61,B0097
A0000542,C007943,Savings,2024-09-20,Dormant,22195.05,B0123
A0000543,C004146,Salary,2024-08-10,Dormant,258698.64,B0176
A0000544,C009154,Savings,2025-01-15,Active,465714.24,B0001
A0000545,C003254,Savings,2024-09-20,Active,464067.34,B0072
A0000546,C007502,Current,2022-05-23,Active,90337.25,B0059
A0000547,C002200,Salary,2022-08-21,Active,405987.27,B0034
A0000548,C007761,Savings,2023-11-05,Active,134330.2,B0199
A0000549,C007118,Salary,2021-09-02,Active,18484.99,B0103
A0000550,C009054,Savings,2022-11-23,Closed,90446.41,B0101
A0000551,C000893,Savings,2025-03-14,Active,426595.6,B0096
A0000552,C008049,Current,2026-07-11,Closed,159117.03,B0062
A0000553,C000889,Current,2025-08-28,Dormant,444633.78,B0198
A0000554,C009698,Savings,2022-08-19,Closed,481824.56,B0105
A0000555,C002328,Current,2022-09-02,Closed,246174.03,B0135
A0000556,C005804,Salary,2021-12-21,Dormant,6677.5,B0109
A0000557,C005518,Current,2022-05-22,Closed,93338.35,B0186
A0000558,C003812,Savings,2025-04-05,Active,289487.0,B0142
A0000559,C009674,Current,2024-05-15,Active,473776.61,B0079
A0000560,C004703,Savings,2024-10-05,Active,170027.81,B0153
A0000561,C008130,Savings,2024-03-01,Dormant,62929.87,B0151
A0000562,C009514,Savings,2024-03-13,Active,860.58,B0009
A0000563,C006467,Salary,2023-05-04,Active,464184.17,B0072
A0000564,C005903,Salary,2022-01-27,Active,312471.74,B0036
A0000565,C001542,Current,2023-10-13,Dormant,412759.68,B0147
A0000566,C005079,Salary,2024-05-26,Active,139948.6,B0091
A0000567,C003859,Savings,2023-08-18,Active,216753.89,B0149
A0000568,C002673,Current,2023-12-20,Closed,35566.91,B0052
A0000569,C002719,Savings,2026-07-20,Active,224501.14,B0010
A0000570,C004240,Savings,2024-01-12,Closed,91954.99,B0065
A0000571,C003140,Salary,2025-04-22,Closed,154016.47,B0130
A0000572,C006561,Salary,2025-01-04,Dormant,207577.11,B0009
A0000573,C006578,Salary,2024-03-16,Active,149623.42,B0013
A0000574,C005162,Savings,2021-11-22,Active,454608.83,B0081
A0000575,C008966,Salary,2022-01-16,Active,259529.63,B0118
A0000576,C001907,Savings,2024-01-13,Dormant,235384.06,B0011
A0000577,C003980,Savings,2024-03-18,Active,30052.88,B0140
A0000578,C009652,Savings,2023-01-17,Active,434158.95,B0042
A0000579,C007623,Salary,2022-01-22,Dormant,21886.21,B0177
A0000580,C004302,Savings,2024-10-15,Active,334911.42,B0125
A0000581,C006673,Savings,2022-06-29,Closed,387442.18,B0068
A0000582,C002433,Current,2022-04-30,Dormant,485041.73,B0116
A0000583,C003296,Savings,2024-01-16,Closed,52377.23,B0025
A0000584,C006409,Salary,2024-07-09,Active,64337.04,B0158
A0000585,C005593,Salary,2022-02-06,Active,157340.23,B0170
A0000586,C008380,Salary,2024-04-07,Active,53907.1,B0014
A0000587,C009813,Savings,2026-06-14,Active,58020.45,B0073
A0000588,C004447,Salary,2022-04-23,Active,82103.64,B0171
A0000589,C002644,Current,2023-08-14,Active,8418.27,B0169
A0000590,C001088,Salary,2024-05-14,Dormant,58097.46,B0102
A0000591,C004548,Current,2024-03-21,Active,124958.49,B0027
A0000592,C009033,Savings,2023-10-29,Closed,438907.54,B0196
A0000593,C006154,Current,2024-06-03,Closed,221576.71,B0052
A0000594,C002889,Current,2026-04-19,Active,192779.78,B0193
A0000595,C000174,Current,2023-03-10,Closed,464131.66,B0081
A0000596,C003596,Current,2023-10-12,Active,97812.4,B0023
A0000597,C002127,Salary,2024-12-28,Active,305548.54,B0189
A0000598,C001526,Savings,2024-10-28,Closed,233707.86,B0167
A0000599,C003882,Savings,2023-01-05,Active,387935.77,
A0000600,C008599,Savings,2025-03-09,Closed,302706.61,B0192
A0000601,C003523,Savings,2022-01-01,Closed,42580.63,B0200
A0000602,C008348,Salary,2025-06-11,Active,358252.54,B0150
A0000603,C000574,Current,2022-02-28,Dormant,281179.02,B0194
A0000604,C001990,Savings,2023-01-31,Active,82436.92,B0013
A0000605,C006854,Savings,2022-10-11,Dormant,113738.69,B0163
A0000606,C009262,Salary,2023-12-24,Closed,203269.26,B0072
A0000607,C009097,Current,2026-04-02,Dormant,7798.63,B0048
A0000608,C000642,Salary,2022-09-04,Closed,297993.98,B0142
A0000609,C008195,Salary,2025-06-24,Dormant,377772.78,B0059
A0000610,C008072,Salary,2025-09-04,Dormant,136850.12,B0182
A0000611,C004719,Savings,2024-05-25,Closed,259915.79,B0049
A0000612,C004654,Current,2021-08-12,Active,451955.5,B0016
A0000613,C004663,Salary,2025-05-07,Active,123572.16,B0124
A0000614,C009757,Current,2023-01-21,Active,53930.66,B0140
A0000615,C004516,Savings,2023-04-24,Closed,172353.47,B0023
A0000616,C009331,Savings,2024-05-23,Dormant,41245.72,B0120
A0000617,C003099,Current,2022-01-14,Dormant,265713.87,B0168
A0000618,C009460,Salary,2024-06-07,Active,355272.65,B0097
A0000619,C004411,Salary,2022-01-27,Active,38986.32,B0017
A0000620,C006135,Savings,2024-04-08,Active,233257.82,B0063
A0000621,C005322,Salary,2021-12-14,Active,486570.85,B0143
A0000622,C006469,Current,2025-01-08,Dormant,390763.89,B0144
A0000623,C005916,Salary,2023-10-30,Active,150235.15,B0044
A0000624,C000732,Current,2023-07-28,Active,7144.29,B0034
A0000625,C006510,Current,2023-12-03,Active,380332.92,B0069
A0000626,C006749,Savings,2025-07-23,Active,449481.52,B0092
A0000627,C004363,Savings,2025-09-11,Closed,476327.18,B0035
A0000628,C004770,Salary,2022-09-04,Closed,132967.27,B0081
A0000629,C004971,Salary,2021-09-16,Dormant,230991.47,B0122
A0000630,C006019,Current,2024-05-13,Active,287579.81,B0042
A0000631,C009414,Current,2024-01-28,Active,460379.26,B0105
A0000632,C002380,Savings,2022-02-06,Dormant,324958.16,B0139
A0000633,C009523,Current,2022-01-18,Closed,289213.93,B0188
A0000634,C004148,Salary,2026-03-08,Closed,191072.16,B0185
A0000635,C005151,Salary,2024-08-12,Active,289082.04,B0009
A0000636,C003940,Salary,2022-01-05,Active,239897.5,B0043
A0000637,C003247,Current,2023-03-10,Active,313888.91,B0143
A0000638,C006386,Current,2025-01-23,Dormant,410620.43,B0030
A0000639,C006276,Salary,2025-07-20,Active,273846.15,B0101
A0000640,C008745,Savings,2024-08-21,Active,157858.65,B0071
A0000641,C003609,Savings,2022-05-10,Closed,51822.1,B0006
A0000642,C004312,Savings,2024-08-15,Active,452147.88,B0109
A0000643,C006360,Current,2026-07-22,Closed,133485.96,B0087
A0000644,C000791,Savings,2024-05-06,Active,260610.94,B0038
A0000645,C001349,Current,2026-01-05,Active,379690.6,B0147
A0000646,C001467,Salary,2021-09-17,Closed,208603.22,B0130
A0000647,C006320,Current,2022-07-15,Closed,448531.86,B0088
A0000648,C005039,Current,2025-01-11,Closed,314330.39,B0135
A0000649,C001682,Savings,2022-11-25,Active,208180.17,B0153
A0000650,C003898,Salary,2023-10-23,Dormant,447458.0,B0082
A0000651,C006465,Salary,2021-12-21,Active,9886.11,B0073
A0000652,C003469,Current,2026-04-24,Active,237508.73,B0080
A0000653,C006618,Savings,2024-12-30,Active,41665.46,B0133
A0000654,C004777,Savings,2022-12-08,Active,288546.63,B0096
A0000655,C009703,Current,2024-05-20,Closed,326821.05,B0133
A0000656,C009593,Savings,2023-12-02,Active,427757.04,B0056
A0000657,C000204,Savings,2024-06-24,Active,91967.89,B0176
A0000658,C006403,Savings,2025-09-19,Active,135821.96,B0105
A0000659,C000963,Salary,2026-02-08,Active,413012.7,B0196
A0000660,C009072,Current,2026-03-26,Active,33788.23,B0003
A0000661,C003336,Savings,2024-10-09,Closed,355862.62,B0153
A0000662,C002417,Current,2025-09-21,Active,52018.95,B0041
A0000663,C008061,Salary,2025-02-23,Active,36946.51,B0065
A0000664,C000385,Current,2024-04-07,Dormant,92027.95,B0179
A0000665,C001278,Savings,2023-01-25,Active,496529.47,B0124
A0000666,C005109,Savings,2022-11-07,Dormant,309277.38,B0185
A0000667,C003336,Savings,2025-08-02,Active,162345.51,B0017
A0000668,C002826,Current,2024-09-27,Active,366611.38,B0008
A0000669,C004835,Savings,2022-06-07,Dormant,157570.15,B0196
A0000670,C006442,Salary,2022-03-28,Dormant,441595.0,B0137
A0000671,C009529,Salary,2022-06-04,Closed,86796.52,B0195
A0000672,C001547,Current,2024-11-21,Active,347580.6,B0158
A0000673,C003395,Current,2022-05-03,Dormant,172812.37,B0173
A0000674,C008128,Savings,2024-12-05,Active,468040.56,B0177
A0000675,C005468,Current,2022-09-21,Active,233621.8,B0029
A0000676,C008785,Salary,2026-03-28,Dormant,21739.36,B0036
A0000677,C009807,Current,2023-04-21,Dormant,144088.07,B0197
A0000678,C005668,Salary,2024-03-13,Closed,339509.55,B0181
A0000679,C001519,Savings,2023-11-23,Dormant,193961.58,B0163
A0000680,C005341,Current,2021-11-24,Active,227002.36,B0150
A0000681,C000751,Current,2025-03-13,Closed,449774.77,B0058
A0000682,C003130,Salary,2025-01-26,Active,204060.07,B0011
A0000683,C001203,Salary,2022-05-03,Active,249944.32,B0008
A0000684,C001256,Salary,2026-02-05,Active,203389.89,B0175
A0000685,C004175,Savings,2025-01-22,Active,15148.46,B0089
A0000686,C006458,Current,2025-07-27,Active,480269.35,B0145
A0000687,C008188,Current,2025-01-28,Active,357694.77,B0063
A0000688,C006073,Savings,2026-03-03,Active,3549.25,B0072
A0000689,C001426,Salary,2026-05-21,Dormant,13079.38,B0070
A0000690,C004012,Salary,2024-10-03,Dormant,212889.55,B0062
A0000691,C000572,Salary,2021-08-11,Active,4441.73,B0043
A0000692,C006690,Current,2025-07-06,Active,61139.13,B0024
A0000693,C001010,Savings,2022-09-11,Closed,446420.01,B0034
A0000694,C003275,Current,2026-04-11,Dormant,194293.64,B0124
A0000695,C007672,Savings,2024-08-05,Active,65765.51,B0023
A0000696,C005687,Salary,2025-09-02,Closed,8813.01,B0079
A0000697,C002134,Savings,2022-06-13,Active,36464.93,B0158
A0000698,C006029,Salary,2023-06-27,Active,368711.57,B0175
A0000699,C009450,Savings,2022-04-25,Active,483465.83,B0179
A0000700,C009864,Current,2023-05-21,Closed,186486.7,B0124
A0000701,C002199,Current,2022-06-05,Active,115876.41,B0101
A0000702,C000703,Current,2023-03-07,Active,81629.66,B0068
A0000703,C006358,Savings,2022-08-16,Active,499444.45,B0138
A0000704,C008551,Savings,2022-08-26,Active,143760.73,B0159
A0000705,C003387,Current,2024-07-17,Closed,208588.73,B0169
A0000706,C003093,Salary,2021-08-23,Active,449351.36,B0052
A0000707,C000016,Savings,2024-02-28,Closed,26826.25,B0054
A0000708,C003786,Salary,2024-06-19,Closed,87889.36,B0091
A0000709,C000764,Current,2022-07-12,Dormant,467167.44,B0005
A0000710,C001537,Salary,2025-05-18,Dormant,412857.51,B0056
A0000711,C003378,Savings,2023-01-20,Active,332456.54,B0053
A0000712,C007515,Salary,2023-11-27,Active,422325.52,B0152
A0000713,C009438,Salary,2022-10-28,Active,292050.23,B0158
A0000714,C007455,Current,2021-08-19,Dormant,199135.66,B0114
A0000715,C000823,Savings,2024-06-27,Active,147304.21,B0180
A0000716,C000529,Salary,2023-01-20,Active,82255.69,B0002
A0000717,C006440,Salary,2022-12-09,Active,136708.09,B0157
A0000718,C007680,Current,2025-08-19,Active,11603.59,B0145
A0000719,C000010,Salary,2024-04-13,Closed,83626.56,B0110
A0000720,C000887,Savings,2023-10-17,Active,171866.11,B0108
A0000721,C006922,Salary,2023-04-28,Active,27496.72,B0078
A0000722,C005838,Savings,2022-12-12,Closed,225134.56,B0038
A0000723,C007489,Savings,2021-11-23,Closed,400083.9,B0122
A0000724,C002565,Salary,2023-08-10,Dormant,95877.42,B0047
A0000725,C004571,Salary,2022-04-05,Active,170142.48,B0144
A0000726,C009304,Savings,2026-06-23,Active,69750.46,B0147
A0000727,C006529,Current,2021-12-07,Active,381746.37,B0063
A0000728,C001874,Current,2023-12-07,Closed,425123.43,B0059
A0000729,C000469,Current,2026-05-29,Dormant,429516.19,B0037
A0000730,C001742,Savings,2021-11-09,Dormant,47128.6,B0162
A0000731,C001123,Savings,2022-10-27,Active,64781.95,B0061
A0000732,C005194,Current,2024-03-27,Closed,286176.16,B0038
A0000733,C007798,Savings,2024-10-02,Active,113521.01,B0189
A0000734,C003006,Savings,2025-08-28,Active,393409.12,B0110
A0000735,C006360,Salary,2025-02-18,Active,135330.98,B0196
A0000736,C005329,Salary,2022-12-20,Active,144855.25,B0025
A0000737,C006242,Salary,2025-06-24,Active,258235.53,B0148
A0000738,C007974,Savings,2024-11-11,Active,303792.4,B0199
A0000739,C007630,Savings,2023-09-23,Active,37492.51,B0069
A0000740,C008460,Current,2023-01-30,Active,389873.53,
A0000741,C001655,Savings,2022-10-20,Active,333680.24,B0138
A0000742,C006946,Savings,2024-08-26,Closed,199071.71,B0147
A0000743,C002779,Current,2023-10-11,Closed,298272.36,B0157
A0000744,C000392,Savings,2024-06-13,Active,101805.78,B0200
A0000745,C008517,Current,2022-12-21,Dormant,487847.37,B0111
A0000746,C004129,Current,2024-06-02,Dormant,293737.38,B0107
A0000747,C001605,Savings,2026-01-02,Closed,213206.9,B0113
A0000748,C001675,Current,2024-01-14,Active,378846.85,B0176
A0000749,C003796,Salary,2025-09-26,Active,192707.58,B0146
A0000750,C009558,Salary,2025-06-03,Active,237909.9,B0046
A0000751,C003251,Salary,2022-08-13,Active,379787.32,B0042
A0000752,C000071,Salary,2024-02-28,Closed,226328.6,B0166
A0000753,C005967,Salary,2026-07-20,Dormant,214000.37,B0139
A0000754,C008718,Current,2022-10-19,Dormant,364711.43,B0042
A0000755,C000598,Salary,2024-07-18,Active,179863.35,B0192
A0000756,C003401,Salary,2021-11-15,Active,383161.96,B0003
A0000757,C002544,Current,2022-10-29,Dormant,177594.24,B0123
A0000758,C001795,Salary,2023-11-09,Closed,261330.03,B0015
A0000759,C006426,Current,2025-12-23,Active,334079.24,B0198
A0000760,C006021,Savings,2024-04-23,Closed,135433.94,B0131
A0000761,C003115,Salary,2025-10-26,Dormant,67248.87,B0015
A0000762,C004884,Current,2024-05-11,Active,363787.66,B0058
A0000763,C007320,Salary,2025-03-10,Active,16846.47,B0041
A0000764,C000166,Current,2023-08-15,Active,200783.07,B0117
A0000765,C000202,Savings,2024-08-15,Dormant,340015.65,B0039
A0000766,C003152,Current,2025-08-14,Active,377278.19,B0150
A0000767,C008292,Savings,2021-11-20,Closed,152769.39,B0197
A0000768,C006559,Current,2024-05-30,Dormant,404912.89,B0086
